policyID,statecode,tiv_2015,tiv_2016,Residential,Commercial
124900,NCR,1339377.21,1907005.27,1,0
832677,NCR,201339.27,177722.17,1,0
997740,NCR,201339.27,286896.38,1,0
872287,NCR,390014.19,554366.17,1,0
279288,NCR,41472,73904.76,1,0
474626,NCR,11970000,17730000,0,1
665866,NCR,7401258.09,12060000,0,1
585036,NCR,9630000,8437287.63,0,1
565722,NCR,968577.78,1369956.41,1,0
247871,NCR,639411.55,940472.09,1,0
648908,NCR,639411.55,695145.22,1,0
152034,NCR,639411.55,766248.43,1,0
873033,NCR,639411.55,605922.37,1,0
884092,NCR,975464.24,977737.07,1,0
659158,NCR,975464.24,1408312.84,1,0
495797,NCR,975464.24,1139467.09,1,0
356006,NCR,975464.24,1369341.09,1,0
542866,NCR,975464.24,816674.27,1,0
852102,NCR,975464.24,994680.88,1,0
474100,NCR,975464.24,1428271.81,1,0
465417,NCR,2706479.82,2478702.48,0,1
708448,NCR,306987.12,301651.68,1,0
206525,NCR,507022.2,861805.91,1,0
322645,NCR,388307.7,324420.21,1,0
933603,NCR,434278.44,464938.5,1,0
512707,NCR,41150.31,40286.98,1,0
230778,NCR,65162.89,73976.82,1,0
483876,NCR,49360.26,77120.46,1,0
433225,NCR,1296123.24,1844020.46,1,0
969543,NCR,2770.8,3942.07,1,0
921631,NCR,44795.05,55062.16,1,0
427771,NCR,2678.89,2447.17,1,0
931386,NCR,275390.46,309869.34,1,0
356084,NCR,249371.97,356103.18,1,0
305018,NCR,12006.8,9260.41,1,0
331708,NCR,5634.41,4515.19,1,0
345016,NCR,13854,20723.81,1,0
779158,NCR,908702.46,1329876.97,1,0
249906,NCR,147775.98,220720.13,1,0
196152,NCR,2955.52,4582.24,1,0
970520,NCR,25676.08,34978.83,1,0
257835,NCR,25676.08,18530.81,1,0
566986,NCR,60311.52,54904.6,1,0
763562,NCR,1114969.8,1037590.9,1,0
979497,NCR,7758.24,9823.17,1,0
348521,NCR,684310.04,590551.35,1,0
161799,NCR,13854,19426.08,1,0
164473,NCR,3694.4,4480.75,1,0
894805,NCR,437833.21,414277.78,1,0
988651,NCR,25860.8,38729.13,1,0
779774,NCR,98363.84,142448.55,1,0
219432,NCR,99656.88,94238.54,1,0
200027,NCR,10806.57,12466.11,1,0
723605,NCR,105844.55,119616.19,1,0
295873,NCR,2216.64,2032.39,1,0
557888,NCR,4987.44,8078.22,1,0
637654,NCR,10806.57,12329.99,1,0
537649,NCR,28077.44,36039.3,1,0
422221,NCR,99656.88,131092.65,1,0
406335,NCR,1108.32,1988.9,1,0
710057,NCR,29093.85,31171.38,1,0
464666,NCR,15147.04,22547.64,1,0
546213,NCR,32788.25,33226.82,1,0
479242,NCR,4987.44,4207.16,1,0
554988,NCR,6927.45,9957.24,1,0
284086,NCR,354570.45,463813.61,1,0
101315,NCR,739600.78,746922.09,1,0
929229,NCR,9236,14523.42,1,0
594810,NCR,109538.95,163299.9,1,0
321741,NCR,9236,10085.71,1,0
539618,NCR,21242.8,32707.96,1,0
314685,NCR,14316.25,16240.81,1,0
879415,NCR,2401.36,2992.9,1,0
967942,NCR,140571.91,151311.6,1,0
365589,NCR,10898.48,9981.26,1,0
759746,NCR,2124.73,2894.29,1,0
374842,NCR,54307.67,75400.12,1,0
124012,NCR,19949.76,31716.72,1,0
305472,NCR,4156.65,7759.93,1,0
730224,NCR,12930.4,15056.35,1,0
265107,NCR,108338.72,167994.35,1,0
998526,NCR,19395.6,18224.57,1,0
458761,NCR,327666.21,279183.41,1,0
122138,NCR,6927.45,6666.15,1,0
315078,NCR,19949.76,26485.7,1,0
751762,NCR,110831.99,112037.84,1,0
965073,NCR,32880.16,39453.23,1,0
642772,NCR,110831.99,101715.84,1,0
570276,NCR,110831.99,83788.98,1,0
400503,NCR,23090,19888.06,1,0
734535,NCR,10812.88,8995.23,1,0
795185,NCR,1351.61,1431.68,1,0
249790,NCR,4156.65,4585.75,1,0
396390,NCR,24660.57,22630.66,1,0
346640,NCR,6649.92,6683.49,1,0
821957,NCR,5726.32,5779.99,1,0
633282,NCR,15516.48,20829.94,1,0
727377,NCR,4156.65,4357.5,1,0
559864,NCR,9236,11338.41,1,0
907241,NCR,245446.9,241939.46,1,0
874422,NCR,628417.37,860587.43,1,0
788056,NCR,541229.54,694617.78,1,0
718368,NCR,15701.2,23059.99,1,0
252027,NCR,670533.53,1013149.34,1,0
569708,NCR,4401831.18,4600987.63,0,1
325911,NCR,9720000,12420000,0,1
877808,NCR,2216917.3,1929793.25,0,1
551024,NCR,900509.91,1125565.34,1,0
335045,NCR,1131409.88,1094374.31,1,0
818421,NCR,1131409.88,795381.15,1,0
129266,NCR,49874.39,47421.57,1,0
943860,NCR,189107.31,142823.29,1,0
692789,NCR,2844687.7,3630492.85,0,1
338196,NCR,42480000,69480000,0,1
326878,NCR,8889649.07,9450000,0,1
683032,NCR,24660.57,34623.44,1,0
409118,NCR,92359.99,135977.55,1,0
548392,NCR,1847.2,1351.23,1,0
919369,NCR,8248.98,7899.22,1,0
897124,NCR,36900000,54450000,0,1
220890,NCR,4433483.7,4507123.86,0,1
102049,NCR,3133895.52,3292793.42,0,1
876471,NCR,1009300.5,895138.52,1,0
875069,NCR,215910,228969.96,1,0
381402,NCR,3513045.6,5494304.95,0,1
582609,NCR,13230000,15570000,0,1
368988,NCR,486000,577761.66,1,0
523100,NCR,2160000,2868410.88,0,1
823614,NCR,6567775.2,9720000,0,1
985870,NCR,9450000,13230000,0,1
584816,NCR,4577168.71,7378638.56,0,1
451513,NCR,20520000,24030000,0,1
435010,NCR,29880000,38340000,0,1
688723,NCR,2475000,2386098,0,1
996407,NCR,126000,136295.46,1,0
148295,NCR,8345705.4,8915792.19,0,1
192006,NCR,11700000,11790000,0,1
902244,NCR,40410000,55080000,0,1
665114,NCR,28530000,32130000,0,1
241234,NCR,8207642.59,8070164.58,0,1
885108,NCR,11610000,12690000,0,1
788948,NCR,8534824.85,8224703.45,0,1
314637,NCR,3712169.65,4588241.68,0,1
153742,NCR,3765326.22,3517228.88,0,1
826953,NCR,1178388.38,1614274.24,1,0
482734,NCR,3531452.7,6503678.68,0,1
426529,NCR,683952.23,1039197.02,1,0
383031,NCR,1176786.79,1556412.32,1,0
605229,NCR,1150615.72,1160718.12,1,0
771852,NCR,92070,107181.08,1,0
491266,NCR,76702.5,71683.09,1,0
750217,NCR,49860,59309.67,1,0
891534,NCR,45000,54288,1,0
721493,NCR,23760,30072.32,1,0
504803,NCR,17460,22985.81,1,0
629867,NCR,17288.1,14122.53,1,0
683056,NCR,13770,16201.78,1,0
268242,NCR,4275,5972.31,1,0
700093,NCR,2430,3085.44,1,0
840387,NCR,1890,2125.41,1,0
578901,NCR,1890,3108.01,1,0
499802,NCR,360,450.86,1,0
158544,NCR,641700,894012.59,1,0
894744,NCR,142650,174571.5,1,0
993418,NCR,5844660.3,7593756.72,0,1
494995,NCR,3256051.5,3155211.59,0,1
202339,NCR,829966.5,1209898.6,1,0
136314,NCR,20340000,28080000,0,1
674712,NCR,2127235.5,2523964.92,0,1
479168,NCR,1114236,1152432.01,1,0
529002,NCR,488592,446003.39,1,0
772465,NCR,4525267.5,7361623.71,0,1
735819,NCR,2407509,1902895.11,0,1
117409,NCR,116640,114970.18,1,0
865305,NCR,116640,140054.78,1,0
233531,NCR,3379090.5,4432880.15,0,1
424523,NCR,104976,139508.69,1,0
110566,NCR,67950000,102600000,0,1
568355,NCR,692820,737884.48,1,0
647791,NCR,4840595.1,6987118.27,0,1
368151,NCR,20610000,20070000,0,1
449994,NCR,95580,128298.95,1,0
902817,NCR,25200,33165.62,1,0
662535,NCR,132326.1,121139.78,1,0
793307,NCR,172953,242826.01,1,0
212201,NCR,8356390.85,10800000,0,1
572770,NCR,33390000,43560000,0,1
329739,NCR,21150000,25200000,0,1
525788,NCR,234000,209628.9,1,0
882833,NCR,13050000,20430000,0,1
735260,NCR,1049383.8,843284.82,1,0
622169,NCR,18720000,19440000,0,1
198485,NCR,2283204.6,1862583.52,0,1
659386,NCR,11340000,14850000,0,1
615692,NCR,4364481.22,4451770.85,0,1
278547,NCR,1048172.84,1084104.21,1,0
326078,NCR,743755.37,823504.54,1,0
948666,NCR,36000,42768,1,0
248494,NCR,1489535.12,2476107.86,1,0
876443,NCR,1471795.48,2489492.01,1,0
417793,NCR,623229.39,537952.91,1,0
429115,NCR,382291.33,452951,1,0
853527,NCR,382291.33,565902.03,1,0
673525,NCR,382291.33,315966.07,1,0
416285,NCR,390014.19,332941.07,1,0
293754,NCR,519748.2,740953.03,1,0
161203,NCR,1065873.52,1471404.28,1,0
988765,NCR,171492.03,231826.01,1,0
713771,NCR,98244.1,116822.07,1,0
404371,NCR,98244.1,74419.91,1,0
568279,NCR,98244.1,125234.51,1,0
941977,NCR,304327.67,315330.33,1,0
429038,NCR,350338.25,343158.41,1,0
171566,NCR,344777.43,469993.7,1,0
606269,NCR,26640000,27360000,0,1
814620,NCR,180000,255901.68,1,0
741093,NCR,225000,302694.98,1,0
864272,NCR,180000,202114.44,1,0
176292,NCR,36000,62337.6,1,0
401737,NCR,675000,624456,1,0
653264,NCR,6030000,8457075,0,1
996300,NCR,207000,261928.49,1,0
341027,NCR,1885950,1509344.64,0,1
528329,NCR,5586376.5,7146835.81,0,1
275348,NCR,3021178.5,3510126.03,0,1
190295,NCR,116640,152848.56,1,0
236548,NCR,116640,96510.74,1,0
417386,NCR,116640,198124.7,1,0
641023,NCR,116640,135845.94,1,0
843339,NCR,937602,927663.42,1,0
454555,NCR,5395923,7016124.42,0,1
614495,NCR,74304,106589.83,1,0
887771,NCR,10260000,8783432.35,0,1
593422,NCR,19620000,23670000,0,1
653707,NCR,4306126.82,3581513.33,0,1
968462,NCR,394939.35,356882.99,1,0
718276,NCR,477000,676863,1,0
113662,NCR,649548.27,711625.6,1,0
568966,NCR,4659.6,5223.1,1,0
635413,NCR,97851.61,78970.16,1,0
610664,NCR,3149330.61,3875339.5,0,1
861990,NCR,325519.67,480141.52,1,0
488607,NCR,52187.52,87046.7,1,0
263328,NCR,497601.9,473577.68,1,0
749054,NCR,24030000,33570000,0,1
946709,NCR,796500,701135.06,1,0
798417,NCR,1183805.58,1941677.9,1,0
716341,NCR,214644.01,175696.85,1,0
983196,NCR,214644.01,368490.1,1,0
172064,NCR,390014.19,342742.91,1,0
452477,NCR,390014.19,574851.66,1,0
908720,NCR,390014.19,574851.66,1,0
997044,NCR,390014.19,460786.16,1,0
585225,NCR,3224227.5,3803540.58,0,1
387105,NCR,405014.16,392210.85,1,0
775016,NCR,42704.99,52323.18,1,0
786632,NCR,94899.99,161367.94,1,0
757507,NCR,118835.66,141188.17,1,0
459397,NCR,6394.36,5234.1,1,0
994854,NCR,94899.99,125798.66,1,0
118929,NCR,10440000,15660000,0,1
811325,NCR,630670.5,839076.83,1,0
233853,NCR,408289.5,360111.34,1,0
648017,NCR,3204036,4155314.29,0,1
350973,NCR,1176021,1544350.78,1,0
193463,NCR,1290577.5,1617183.95,1,0
211411,NCR,3198078,2689567.61,0,1
833458,NCR,222912,238515.84,1,0
635416,NCR,97807.5,80637.2,1,0
517695,NCR,98415,74849.73,1,0
247399,NCR,1458229.5,2361229.37,1,0
428854,NCR,150444,188747.04,1,0
898513,NCR,66873.6,56729.41,1,0
558962,NCR,59443.2,59389.7,1,0
390311,NCR,66873.6,98217.12,1,0
996253,NCR,80496,123078.38,1,0
684472,NCR,1433133,1186295.9,1,0
905389,NCR,2551594.5,2602881.55,0,1
554766,NCR,66873.6,57370.59,1,0
514282,NCR,74304,74304.3,1,0
658602,NCR,1870213.5,2938516.86,0,1
837323,NCR,84753,138416.06,1,0
460753,NCR,43537.5,58370.73,1,0
206776,NCR,43344,51853.12,1,0
277091,NCR,42724.8,49128.73,1,0
288691,NCR,94350.6,125451.39,1,0
848246,NCR,90945,135151.55,1,0
203308,NCR,61300.8,47240.24,1,0
842551,NCR,210775.5,232835.26,1,0
123835,NCR,978763.5,1448988.89,1,0
474199,NCR,969363,818723.99,1,0
752113,NCR,19080000,19260000,0,1
590638,NCR,521496,596005.26,1,0
434312,NCR,610213.5,884409.27,1,0
942208,NCR,534573,710697.7,1,0
874220,NCR,4289497.74,4279970.77,0,1
528763,NCR,1059660.36,1384764.16,1,0
549958,NCR,4140000,3803997.6,0,1
444841,NCR,147600000,126900000,0,1
313150,NCR,1723115.91,1504624.82,1,0
308035,NCR,2255564.7,2385029.6,0,1
509301,NCR,1569901.5,1753893.96,1,0
706846,NCR,765569.25,630584.08,1,0
222238,NCR,653156.55,644012.36,1,0
805531,NCR,623309.04,590401.44,1,0
162290,NCR,1969350.3,2286041.52,0,1
435828,NCR,6423322.5,8594521.12,0,1
759155,NCR,750330,849273.77,1,0
913528,NCR,116640,90577.49,1,0
507504,NCR,5177587.5,4499530.64,0,1
624521,NCR,1762897.5,2059000.82,1,0
808887,NCR,1289574,1361480.65,1,0
404666,NCR,771673.5,605586.21,1,0
634651,NCR,1987164,1990470.64,0,1
681855,NCR,1245523.5,1412087.36,1,0
162744,NCR,1255351.5,1397492.44,1,0
674214,NCR,301860,460759.1,1,0
397100,NCR,2865172.5,2943105.19,0,1
714195,NCR,15480000,18810000,0,1
113955,NCR,317160,280226.08,1,0
751263,NCR,74304,98375.52,1,0
640424,NCR,3427465.5,4604559.98,0,1
887505,NCR,13680000,16290000,0,1
969093,NCR,65016,89004.3,1,0
511510,NCR,1849.32,1440.03,1,0
325008,NCR,47157.66,60674.37,1,0
419855,NCR,1643120.82,2576282,1,0
353239,NCR,210822.48,172631.99,1,0
990314,NCR,525206.88,734257.08,1,0
455374,NCR,960721.74,774614.57,1,0
228639,NCR,78596.1,115120.34,1,0
694457,NCR,184007.34,156408.82,1,0
976910,NCR,13787.1,15324.36,1,0
519506,NCR,1375200,1859270.4,1,0
209249,NCR,565033.5,694143.65,1,0
614688,NCR,1095054.75,914957.67,1,0
879964,NCR,4030753.01,5023527.47,0,1
444595,NCR,259307.63,269576.21,1,0
692998,NCR,18969.55,19155.45,1,0
963648,NCR,135421.52,152868.42,1,0
704516,NCR,144000,153024.48,1,0
939194,NCR,238504.5,311574.65,1,0
345078,NCR,23130000,31860000,0,1
890105,NCR,260001,392081.51,1,0
908938,NCR,46156.5,46324.14,1,0
988694,NCR,12780000,17730000,0,1
366013,NCR,10440000,12960000,0,1
652433,NCR,107770.5,148559.05,1,0
527263,NCR,30618,35643.21,1,0
466600,NCR,107770.5,132226.32,1,0
473156,NCR,55525.5,82696.68,1,0
516211,NCR,106312.5,115613.57,1,0
316730,NCR,1385383.5,1169762.41,1,0
308672,NCR,447876,554451.23,1,0
751333,NCR,239733,201613.06,1,0
181422,NCR,631800,662505.48,1,0
596953,NCR,116640,177045.52,1,0
285419,NCR,116640,107331.19,1,0
361777,NCR,116640,141504.15,1,0
836201,NCR,2124252,2376783.08,0,1
104386,NCR,786240,986180.83,1,0
857647,NCR,244053,202519.08,1,0
534176,NCR,375411.96,526470.22,1,0
378854,NCR,529294.5,653513.57,1,0
353979,NCR,710085.6,657550.63,1,0
124014,NCR,43443.27,57649.82,1,0
911777,NCR,2119.18,2770.04,1,0
886567,NCR,18573.19,24455.98,1,0
908491,NCR,14906.84,14450.81,1,0
583920,NCR,18977.15,19094.81,1,0
216186,NCR,928.66,1396.04,1,0
217284,NCR,341003.69,372446.95,1,0
839028,NCR,23216.48,22793.01,1,0
746122,NCR,831772.25,1066695.51,1,0
670601,NCR,56648.22,60916.49,1,0
884928,NCR,16753.01,25186.88,1,0
511748,NCR,1049395.05,1533418.02,1,0
556989,NCR,17730000,27810000,0,1
378310,NCR,4923891.4,6901326.18,0,1
520306,NCR,563032.58,662249.61,1,0
615195,NCR,20250000,30150000,0,1
998545,NCR,201240,262344.51,1,0
106560,NCR,945000,1228696.56,1,0
450792,NCR,547200,799327.87,1,0
425775,NCR,720000,683277.12,1,0
329353,NCR,180000,145454.4,1,0
869705,NCR,630000,908636.4,1,0
226634,NCR,270000,357606.9,1,0
654333,NCR,180000,195592.32,1,0
363618,NCR,90000,61645.5,1,0
806418,NCR,450000,666099,1,0
995368,NCR,1499850,1648185.17,1,0
777556,NCR,466826.4,344837.19,1,0
839867,NCR,142200,173438.5,1,0
672259,NCR,61020,64730.02,1,0
243426,NCR,369873,340015,1,0
701220,NCR,1087222.5,1725465.6,1,0
196073,NCR,424332,327394.2,1,0
141000,NCR,1351498.5,1348890.11,1,0
919226,NCR,1596550.5,1760037.27,1,0
232939,NCR,5409342,7675012.44,0,1
220206,NCR,94234.5,122891.21,1,0
284158,NCR,2939503.5,5325718.95,0,1
541588,NCR,1043140.5,1325996.39,1,0
306012,NCR,80496,68968.97,1,0
593735,NCR,7590199.5,5821212.42,0,1
265259,NCR,7241629.5,7574976.19,0,1
938006,NCR,5541984,4599436.61,0,1
132948,NCR,66873.6,72945.72,1,0
687418,NCR,7871692.5,6263308.93,0,1
846199,NCR,5035927.5,5543065.54,0,1
878696,NCR,116640,90422.13,1,0
591550,NCR,3698.64,4505.46,1,0
199627,NCR,825721.38,1207617.52,1,0
706028,NCR,1865039.22,2367769.87,0,1
671058,NCR,1243667.7,1219232.12,1,0
827094,NCR,2773.98,2735.14,1,0
836818,NCR,1151028.9,1261902.91,1,0
194469,NCR,242528.31,204378.61,1,0
262587,NCR,102543.33,144339.99,1,0
331228,NCR,255034.53,441617.8,1,0
758039,NCR,5015.97,6885.92,1,0
452711,NCR,9000,14524.13,1,0
337562,NCR,1231190.1,1293395.98,1,0
526561,NCR,3439233,5746132.93,0,1
838258,NCR,507483.14,772110.23,1,0
507746,NCR,884970,1140128.09,1,0
450948,NCR,4191336,6560262.34,0,1
510308,NCR,1170000,1503684,1,0
232929,NCR,1270652.39,1229584.91,1,0
585503,NCR,19890000,23580000,0,1
456755,NCR,6682902.3,10890000,0,1
953774,NCR,3517545.6,4664265.47,0,1
759373,NCR,1037604.6,1303085.08,1,0
773147,NCR,342900,306931.16,1,0
548815,NCR,13950000,20880000,0,1
759069,NCR,1200096,1275663.65,1,0
104132,NCR,1667020.5,2312890.92,1,0
436403,NCR,6507742.5,8916420.69,0,1
164450,NCR,1711476,2580905.81,1,0
628611,NCR,59443.2,48905.82,1,0
339904,NCR,66873.6,91230.3,1,0
600967,NCR,80496,75426.36,1,0
622523,NCR,99863.28,121331.49,1,0
909625,NCR,859933.8,1308048.74,1,0
384982,NCR,859009.14,1303068.76,1,0
266530,NCR,132226.38,192514.73,1,0
537195,NCR,24965.82,41846.71,1,0
755610,NCR,1001641.5,1763623.24,1,0
457090,NCR,637475.4,605219.14,1,0
422550,NCR,205435.03,243634.03,1,0
127714,NCR,98244.48,112126.42,1,0
480789,NCR,202292.03,149803.72,1,0
907691,NCR,23400000,36630000,0,1
665296,NCR,532800,610514.21,1,0
424887,NCR,812700,690795,1,0
375765,NCR,28800,26820.29,1,0
437439,NCR,40500,56796.39,1,0
435768,NCR,170100,208814.76,1,0
850889,NCR,121500,128408.98,1,0
115338,NCR,490500,405043.13,1,0
706843,NCR,490500,418141.44,1,0
956963,NCR,490500,544400.55,1,0
992621,NCR,490500,456209.15,1,0
382589,NCR,490500,727713.16,1,0
984533,NCR,699988.07,584865.23,1,0
630756,NCR,201339.27,226144.27,1,0
418447,NCR,201339.27,326249.35,1,0
910135,NCR,201339.27,149013.21,1,0
606930,NCR,201339.27,221384.61,1,0
850239,NCR,242413.8,214192.96,1,0
223533,NCR,1908270,1674209.23,0,1
311978,NCR,5263.42,8182.11,1,0
453483,NCR,9180000,10710000,0,1
549209,NCR,9090000,11880000,0,1
715125,NCR,15300000,25560000,0,1
653598,NCR,49320000,37890000,0,1
549631,NCR,622941.3,971125,1,0
251892,NCR,2689843.5,3412927.23,0,1
835364,NCR,663124.5,889329.53,1,0
346152,NCR,66873.6,84664.32,1,0
855370,NCR,66873.6,90760.85,1,0
217483,NCR,80496,90737.67,1,0
613397,NCR,521937,722865,1,0
320787,NCR,118800,112087.8,1,0
572618,NCR,74304,107116.65,1,0
161944,NCR,74304,65506.41,1,0
944969,NCR,74304,107874.55,1,0
945181,NCR,74304,102361.19,1,0
935771,NCR,1799806.5,1921149.45,1,0
836448,NCR,1588401,1938484.58,1,0
303527,NCR,915435,1030853.04,1,0
679882,NCR,743904,1024230.83,1,0
214225,NCR,74304,82222.43,1,0
330270,NCR,66873.6,56701.79,1,0
446851,NCR,66873.6,65871.43,1,0
641720,NCR,105826.5,157473.22,1,0
706114,NCR,1367149.5,1687501.34,1,0
242891,NCR,1784668.5,2156036.6,1,0
547248,NCR,2828362.5,2157180.77,0,1
491914,NCR,222691.5,245161.07,1,0
995209,NCR,101475,91981.4,1,0
725327,NCR,7106584.5,5838300.79,0,1
637794,NCR,12240000,13590000,0,1
134976,NCR,9990000,8306157.91,0,1
458465,NCR,5130938.34,7995028.12,0,1
439810,NCR,1460962.8,1517136.82,1,0
665789,NCR,14794.56,23536,1,0
308246,NCR,180308.7,239911.54,1,0
799923,NCR,4623.3,7217.62,1,0
803010,NCR,59178.24,54325.62,1,0
401928,NCR,446610.78,337278.67,1,0
750553,NCR,30513.78,30454.89,1,0
677588,NCR,1369421.46,1766964.51,1,0
407796,NCR,591610.35,548529.28,1,0
217936,NCR,10080000,10800000,0,1
954776,NCR,374352.93,533339.13,1,0
702559,NCR,312485.08,244310.21,1,0
995090,NCR,15480000,20160000,0,1
480656,NCR,11700000,10620000,0,1
922704,NCR,661011.3,871667.67,1,0
852852,NCR,1080969.3,1228469.72,1,0
589233,NCR,493472.37,790980.94,1,0
226139,NCR,32940000,53100000,0,1
581184,NCR,6477660,8122985.64,0,1
597128,NCR,14220000,20880000,0,1
121564,NCR,71375.98,103637.29,1,0
760692,NCR,71375.98,106496.54,1,0
594597,NCR,71375.98,90509.32,1,0
479061,NCR,57600000,77220000,0,1
562100,NCR,2434129.6,2309132.17,0,1
490662,NCR,879018.1,1303056.44,1,0
141015,NCR,879018.1,1213572.39,1,0
884943,NCR,879018.1,670141.43,1,0
497410,NCR,879018.1,1206364.44,1,0
802926,NCR,879018.1,1115438.81,1,0
941866,NCR,879018.1,941428.39,1,0
960533,NCR,879018.1,1033725.29,1,0
387601,NCR,879018.1,888634.56,1,0
235393,NCR,136800,221688.23,1,0
772629,NCR,9090000,12690000,0,1
892956,NCR,4155489,5575004.04,0,1
201569,NCR,11790000,10440000,0,1
205217,NCR,368806.5,421572.38,1,0
263262,NCR,5938515,9180000,0,1
523054,NCR,58050,71621.63,1,0
592481,NCR,1247710.5,1425384.48,1,0
757129,NCR,116640,84851.63,1,0
445325,NCR,116640,92804.38,1,0
572022,NCR,116640,156189.36,1,0
941823,NCR,116640,129645.36,1,0
326964,NCR,116640,112164.76,1,0
288390,NCR,116640,126170.65,1,0
130654,NCR,116640,185743.13,1,0
891346,NCR,66873.6,96967.25,1,0
797138,NCR,66873.6,92512.47,1,0
812607,NCR,74304,77590.09,1,0
444142,NCR,66873.6,76187.76,1,0
352176,NCR,59443.2,82824.83,1,0
506663,NCR,66873.6,80257.15,1,0
658052,NCR,80496,66374.43,1,0
668817,NCR,307561.5,457764.69,1,0
475060,NCR,68400,61055.21,1,0
343440,NCR,5130,4479.11,1,0
189907,NCR,208012.5,354073.89,1,0
766920,NCR,14850000,18270000,0,1
388511,NCR,4411552.86,4977078.64,0,1
125621,NCR,2773.98,2530.05,1,0
405540,NCR,4623.3,6256.92,1,0
414146,NCR,49006.98,40883.58,1,0
192716,NCR,5396315.76,7017153.16,0,1
546402,NCR,8321.94,10842.66,1,0
379983,NCR,195103.26,287860.03,1,0
667149,NCR,1422127.08,1198841.75,1,0
662103,NCR,55479.6,101011.71,1,0
416062,NCR,3698.64,6544.82,1,0
172102,NCR,3082624.2,5186632.36,0,1
264183,NCR,5539337.1,4759664.32,0,1
886582,NCR,31270.5,45690.45,1,0
460927,NCR,671853.6,578159.58,1,0
393850,NCR,1934232.46,1391922.03,0,1
275398,NCR,10710000,14040000,0,1
500145,NCR,3549578.4,4653426.29,0,1
375367,NCR,6889793.77,5754355.75,0,1
515029,NCR,3190733.71,5442370.67,0,1
588052,NCR,602716.2,881119.85,1,0
326292,NCR,503919,507829.41,1,0
899169,NCR,167445,152709.84,1,0
305250,NCR,6611885.16,7782519.43,0,1
492295,NCR,141180.8,208440.04,1,0
865910,NCR,7855.85,10645.55,1,0
704250,NCR,765753.21,713639.11,1,0
296488,NCR,29403.31,36232.09,1,0
937829,NCR,87648.81,89228.24,1,0
368906,NCR,36664.36,50363.34,1,0
934474,NCR,56113.2,53036.4,1,0
680993,NCR,504819,557494.33,1,0
190115,NCR,357497.17,377322.89,1,0
734433,NCR,357497.17,530347.05,1,0
857382,NCR,53868.67,96705.89,1,0
431027,NCR,30301.13,48005.35,1,0
146018,NCR,1010037.52,972544.93,1,0
499223,NCR,112226.39,90127.67,1,0
278895,NCR,258176.81,216300.53,1,0
629613,NCR,89781.11,131870.5,1,0
980157,NCR,3838.14,4316.99,1,0
750253,NCR,216686.72,272024.17,1,0
660020,NCR,12620.98,15154.87,1,0
488614,NCR,33667.92,29412.29,1,0
908895,NCR,3838.14,3279.31,1,0
721681,NCR,17227.87,29485.09,1,0
489373,NCR,291788.62,233664.32,1,0
860966,NCR,101003.75,137898.4,1,0
126758,NCR,28056.6,26900.67,1,0
533143,NCR,5184.86,7670.96,1,0
135545,NCR,262991.32,262805.65,1,0
594630,NCR,12620.98,12451.15,1,0
646981,NCR,6733.58,5665.62,1,0
682745,NCR,535836.13,825862.79,1,0
684040,NCR,4511.5,6427.26,1,0
697991,NCR,64507.73,57068.44,1,0
510029,NCR,67335.83,71592.6,1,0
276628,NCR,33667.92,47808.44,1,0
183646,NCR,78558.47,65818.17,1,0
137163,NCR,13467.17,18333.66,1,0
235246,NCR,420848.97,360795.5,1,0
356999,NCR,123449.03,116726,1,0
845662,NCR,3366.79,3798.39,1,0
362315,NCR,84169.79,104675.24,1,0
947364,NCR,28056.6,49020.49,1,0
109244,NCR,44890.56,40545.46,1,0
537750,NCR,56113.2,71818.04,1,0
977960,NCR,3366.79,2701.18,1,0
341984,NCR,15711.69,24961.64,1,0
732148,NCR,4511.5,6031.95,1,0
181610,NCR,3838.14,5388.75,1,0
374960,NCR,3164.78,4777.68,1,0
642503,NCR,3770.81,3804.77,1,0
922451,NCR,19403.94,27080.49,1,0
811511,NCR,4735.95,6917.3,1,0
823490,NCR,4040.15,5243.31,1,0
454495,NCR,68310000,115200000,0,1
693264,NCR,367370.5,345017.47,1,0
103129,NCR,22320000,36090000,0,1
577054,NCR,116640,136231.32,1,0
831586,NCR,116640,117545.13,1,0
424172,NCR,116640,152005.71,1,0
555954,NCR,116640,115288.84,1,0
273498,NCR,116640,157840.05,1,0
189865,NCR,66873.6,90400.94,1,0
660797,NCR,66873.6,54952.44,1,0
298222,NCR,66873.6,85693.17,1,0
270554,NCR,66873.6,63136.17,1,0
517671,NCR,66873.6,96832.44,1,0
852184,NCR,66873.6,59235.3,1,0
676776,NCR,66873.6,104902.74,1,0
271597,NCR,61300.8,54523.38,1,0
883785,NCR,66873.6,44631.44,1,0
690751,NCR,66873.6,52888.66,1,0
890999,NCR,3335850,3124690.7,0,1
367319,NCR,421915.5,588951.85,1,0
703333,NCR,1636618.5,2570800.34,1,0
730627,NCR,1707412.5,1271291.54,1,0
593147,NCR,1692333,2108980.31,1,0
693869,NCR,256405.5,393660.39,1,0
233641,NCR,79326,124505.33,1,0
816574,NCR,3532936.5,4650135.81,0,1
408370,NCR,116640,119748.22,1,0
558949,NCR,116640,86612.2,1,0
717819,NCR,116640,134719.2,1,0
747309,NCR,116640,169145.5,1,0
400753,NCR,116640,122360.03,1,0
463780,NCR,562233.6,797653.18,1,0
426758,NCR,680184,736039.35,1,0
